"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry65","3280","ec:1.1.1.52","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.52",NA,282,637,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,10,0.999931465781056,0,0,0,2,1,1,"HNB"
"entry66","3281","ec:1.1.1.392","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.392",NA,332,637,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,11,0.999872910466714,0,0,0,2,1,1,"HNB"
"entry67","3282","ec:1.1.1.176","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.176",NA,458,544,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,12,0.999957463161959,0,0,0,2,1,1,"HNB"
"entry68","3283","ec:1.1.1.238","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.238",NA,670,544,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,13,0.999822846745287,0,0,0,2,1,1,"HNB"
"entry69","3284","ec:1.1.1.391","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.391",NA,284,805,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,14,0.999965206145764,0,0,0,2,1,1,"HNB"
"entry70","3285","ec:1.1.1.393","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.393",NA,334,805,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,15,0.99998925749518,0,0,0,2,1,1,"HNB"
"entry71","3286","ec:1.1.1.159","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.159",NA,307,445,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,16,0.999866226754641,0,0,0,2,1,1,"HNB"
"entry72","3287","ec:1.1.1.201","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.201",NA,310,1274,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,9,0.999892880816254,0,0,0,2,1,1,"HNB"
"entry73","3288","ec:1.1.1.159","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.159",NA,309,1424,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,16,0.999866226754641,0,0,0,2,1,1,"HNB"
"entry74","3289","ec:1.1.1.52","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.52",NA,286,1629,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,10,0.999931465781056,0,0,0,2,1,1,"HNB"
"entry75","3290","ec:1.1.1.392","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.392",NA,336,1629,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,11,0.999872910466714,0,0,0,2,1,1,"HNB"
"entry76","3291","ec:1.1.1.391","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.391",NA,284,1804,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,14,0.999965206145764,0,0,0,2,1,1,"HNB"
"entry77","3292","ec:1.1.1.393","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.393",NA,334,1804,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,15,0.99998925749518,0,0,0,2,1,1,"HNB"
"entry80","3544","ec:1.3.1.114","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.114",NA,1141,1347,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,17,0.999901738242986,0,0,0,2,1,1,"HNB"
"entry81","3545","ec:1.3.1.114","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.114",NA,1350,1347,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00121",0,0,0,0,0,1677,0,0,1,0,0,0.00367647058823529,17,0.999901738242986,0,0,0,2,1,1,"HNB"
